"Key","Item Type","Publication Year","Author","Title","Publication Title","ISBN","ISSN","DOI","Url","Abstract Note","Date","Date Added","Date Modified","Access Date","Pages","Num Pages","Issue","Volume","Number Of Volumes","Journal Abbreviation","Short Title","Series","Series Number","Series Text","Series Title","Publisher","Place","Language","Rights","Type","Archive","Archive Location","Library Catalog","Call Number","Extra","Notes","File Attachments","Link Attachments","Manual Tags","Automatic Tags","Editor","Series Editor","Translator","Contributor","Attorney Agent","Book Author","Cast Member","Commenter","Composer","Cosponsor","Counsel","Interviewer","Producer","Recipient","Reviewed Author","Scriptwriter","Words By","Guest","Number","Edition","Running Time","Scale","Medium","Artwork Size","Filing Date","Application Number","Assignee","Issuing Authority","Country","Meeting Name","Conference Name","Court","References","Reporter","Legal Status","Priority Numbers","Programming Language","Version","System","Code","Code Number","Section","Session","Committee","History","Legislative Body"
"JYEL9HN3","conferencePaper","2023","Belfathi, A; Hernandez, N; Monceaux, L","Harnessing GPT-3.5-Turbo for Rhetorical Role Prediction in Legal Cases","Nantes Universite","0922-6389","","10.3233/FAIA230964","","We propose a comprehensive study of one-stage elicitation techniques for querying a large pre-trained generative transformer (GPT-3.5-turbo) in the rhetorical role prediction task of legal cases. This task is known as requiring textual context to be addressed. Our study explores strategies such as zero-few shots, task specification with definitions and clarification of annotation ambiguities, textual context and reasoning with general prompts and specific questions. We show that the number of examples, the definition of labels, the presentation of the (labelled) textual context and specific questions about this context have a positive influence on the performance of the model. Given non-equivalent test set configurations, we observed that prompting with a few labelled examples from direct context can lead the model to a better performance than a supervised fined-tuned multi-class classifier based on the BERT encoder (weighted F1 score of approximate to 72%). But there is still a gap to reach the performance of the best systems approximate to 86%) in the LegalEval 2023 task which, on the other hand, require dedicated resources, architectures and training.","2023","2024-10-27 16:12:05","2024-10-27 16:12:05","","187-196","","","379","","","","","","","","","","English","","","","WOS:001175464100024","","","","","","","case law; generative large language model; gpt-3.5-turbo; in-context learning; legal domain; prompt engineering; rhetorical role prediction","","Spanakis, J; VanDijck, G; Sileno, G","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","LEGAL KNOWLEDGE AND INFORMATION SYSTEMS","","","","","","","","","","","","","","",""
"XF7Q7IA9","conferencePaper","2023","Savelka, J; ACM","Unlocking Practical Applications in Legal Domain: Evaluation of GPT for Zero-Shot Semantic Annotation of Legal Texts","Carnegie Mellon University","979-8-4007-0197-9","","10.1145/3594536.3595161","","We evaluated the capability of a state-of-the-art generative pretrained transformer (GPT) model to perform semantic annotation of short text snippets (one to few sentences) coming from legal documents of various types. Discussions of potential uses (e.g., document drafting, summarization) of this emerging technology in legal domain have intensified, but to date there has not been a rigorous analysis of these large language models' (LLM) capacity in sentence-level semantic annotation of legal texts in zero-shot learning settings. Yet, this particular type of use could unlock many practical applications (e.g., in contract review) and research opportunities (e.g., in empirical legal studies). We fill the gap with this study. We examined if and how successfully the model can semantically annotate small batches of short text snippets (10-50) based exclusively on concise definitions of the semantic types. We found that the GPT model performs surprisingly well in zero-shot settings on diverse types of documents (F-1 =.73 on a task involving court opinions, .86 for contracts, and .54 for statutes and regulations). These findings can be leveraged by legal scholars and practicing lawyers alike to guide their decisions in integrating LLMs in wide range of workflows involving semantic annotation of legal texts.","2023","2024-10-27 16:12:05","2024-10-27 16:12:05","","447-451","","","","","","","","","","","","","English","","","","WOS:001139079400053","","","","","","","adjudicatory; DECISIONS; EXTRACTION; generative pre-trained transformers; GPT; Semantic legal annotation; transfer learning; zero-shot","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","PROCEEDINGS OF THE 19TH INTERNATIONAL CONFERENCE ON ARTIFICIAL INTELLIGENCE AND LAW, ICAIL 2023","","","","","","","","","","","","","","",""
"N3BZPXAP","conferencePaper","2023","Licari, D; Bushipaka, P; Marino, G; Comandé, G; Cucinotta, T; ACM","Legal Holding Extraction from Italian Case Documents using Italian-LEGAL-BERT Text Summarization","Scuola Superiore Sant'Anna","979-8-4007-0197-9","","10.1145/3594536.3595177","","Legal holdings are used in Italy as a critical component of the legal system, serving to establish legal precedents, provide guidance for future legal decisions, and ensure consistency and predictability in the interpretation and application of the law. They are written by domain experts who describe in a clear and concise manner the principle of law applied in the judgments. We introduce a legal holding extraction method based on Italian-LEGAL-BERT to automatically extract legal holdings from Italian cases. In addition, we present ITA-CaseHold, a benchmark dataset for Italian legal summarization. We conducted several experiments using this dataset, as a valuable baseline for future research on this topic.","2023","2024-10-27 16:12:05","2024-10-27 16:12:05","","148-156","","","","","","","","","","","","","English","","","","WOS:001139079400016","","","","","","","Benchmark Dataset; Extractive Text Summarization; Holding Extraction; Italian-LEGAL-BERT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","PROCEEDINGS OF THE 19TH INTERNATIONAL CONFERENCE ON ARTIFICIAL INTELLIGENCE AND LAW, ICAIL 2023","","","","","","","","","","","","","","",""
"LELKPPGM","journalArticle","2023","Makawana, M; Mehta, RG","A novel network-based paragraph filtering technique for legal document similarity analysis","ARTIFICIAL INTELLIGENCE AND LAW","","0924-8463","10.1007/s10506-023-09375-6","","The common law system is a legal system that values precedent, or previous court decisions, in the resolution of current cases. As the availability of legal documents in digital form has increased, it has become more difficult for legal professionals to manually identify relevant past cases due to the vast amount of data. Researchers have developed automated systems for determining the similarity between legal documents to address this issue. Our research explores various representations of a legal document and discusses a novel paragraph filtering process to identify key paragraphs using legal citation information to remove unnecessary text paragraphs without disturbing the concept of the legal document. State-of-the-art techniques like TF-IDF, BERT, Legal Bert, Doc2Vec, and Legal-longformer are used for the performance analysis of the proposed approach with document comparison. It has been shown that a model trained on the proposed filtered paragraphs can achieve better results than a model trained on the complete text and can also shorten the document by over 40%. The proposed filtering strategy could be helpful for models like BERT, where the maximum token length is fixed.","2023-10-19","2024-10-27 16:12:05","2024-10-27 16:12:05","","","","","","","","","","","","","","","English","","","","WOS:001085935800001","","","","","","","Co-citation network; Co-occurrence network; Legal document analysis; Paragraph filtering","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"YSP5MJPF","conferencePaper","2023","Sun, RD; Chang, CH; Chien, KC","New Horizons of Legal Judgement Predication via Multi-Task Learning and LoRA","National Central University","0922-6389","","10.3233/FAIA230966","","Legal Judgment Prediction (LJP) aims to predict the judgement results (such as legal article, charge and penalty) based on the criminal facts of the case. Most previous research in this field was based on criminal statements from court verdicts. However, each verdict actually is based on the content from indictments. For prosecutors, will the case be dismissed or processed? If the case is accepted, is the penalty a jail sentence or a fine? What is the charge and article violated? In this study, we therefore define three novel LJP tasks for prosecutors, including prosecution outcome prediction (LJP#1), imprison prediction (LJP#2) and fine prediction (LJP#3). We explore various multi-task learning (MTL) framework based on Word2Vec and BERT language model (LM) with either topology-based or message-passing mechanism. Moreover, we employed the LoRA (Low-Rank Adaptation) technique to save both computation time and resources during fine-tuning. Experimental results demonstrated that Word2Vec-based model combined with message passing architecture still has the potential to outperform large LM like BERT, while BERT-based models with a simple parallel architecture generally performed well. Finally, using LoRA for fine-tuning not only reduced training time (by 45%) but also improved performance (2.5% F1) in some LJP tasks.","2023","2024-10-27 16:12:05","2024-10-27 16:12:05","","207-216","","","379","","","","","","","","","","English","","","","WOS:001175464100026","","","","","","","Large Language Model; Legal Judgement Prediction; LoRA; PEFT","","Spanakis, J; VanDijck, G; Sileno, G","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","LEGAL KNOWLEDGE AND INFORMATION SYSTEMS","","","","","","","","","","","","","","",""
"H2BZ88AQ","journalArticle","2024","Lüders, K; Stohlmann, B","Classifying proportionality - identification of a legal argument","ARTIFICIAL INTELLIGENCE AND LAW","","0924-8463","10.1007/s10506-024-09415-9","","Proportionality is a central and globally spread argumentation technique in public law. This article provides a conceptual introduction to proportionality and argues that such a domain-specific form of argumentation is particularly interesting for argument mining. As a major contribution of this article, we share a new dataset for which proportionality has been annotated. The dataset consists of 300 German Federal Constitutional Court decisions annotated at the sentence level (54,929 sentences). In addition to separating textual parts, a fine-grained system of proportionality categories was used. Finally, we used these data for a classification task. We built classifiers that predict whether or not proportionality is invoked in a sentence. We employed several models, including neural and deep learning models and transformers. A BERT-BiLSTM-CRF model performed best.","2024-08-03","2024-10-27 16:12:05","2024-10-27 16:12:05","","","","","","","","","","","","","","","English","","","","WOS:001284610700001","","","","","","","CLASSIFICATION; Transformer; BERT; BiLSTM; Constitutional court; Legal arguments; Proportionality","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"V2VDXKXJ","conferencePaper","2023","Ribary, M; Krause, P; Orban, M; Vaccari, E; Wood, T","Prompt Engineering and Provision of Context in Domain Specific Use of GPT","University of London","0922-6389","","10.3233/FAIA230979","","Large Language Models (LLMs) can appear to generate expert advice on legal matters. However, at closer analysis, some of the advice provided has proven unsound or erroneous. We tested LLMs' performance in the procedural and technical area of insolvency law in which our team has relevant expertise. This paper demonstrates that statistically more accurate results to evaluation questions come from a design which adds a curated knowledge base to produce quality responses when querying LLMs. We evaluated our bot head-to-head on an unseen test set of twelve questions about insolvency law against the unmodified versions of gpt-3.5-turbo and gpt-4 with a mark scheme similar to those used in examinations in law schools. On the ""unseen test set"", the Insolvency Bot based on gpt-3.5-turbo outperformed gpt-3.5-turbo (p = 1.8%), and our gpt-4 based bot outperformed unmodified gpt-4 (p = 0.05%). These promising results can be expanded to cross-jurisdictional queries and be further improved by matching on-point legal information to user queries. Overall, they demonstrate the importance of incorporating trusted knowledge sources into traditional LLMs in answering domain-specific queries.","2023","2024-10-27 16:12:05","2024-10-27 16:12:05","","305-310","","","379","","","","","","","","","","English","","","","WOS:001175464100039","","","","","","","NLP; prompt engineering; chatbot; insolvency law (England); legal tech; LLMs (GPT)","","Spanakis, J; VanDijck, G; Sileno, G","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","LEGAL KNOWLEDGE AND INFORMATION SYSTEMS","","","","","","","","","","","","","","",""
"V78AFP7I","conferencePaper","2023","Chandler, SJ; Muenster, EA; Lichtblau, D; ACM","Who really wrote Martin v. Hunter's Lessee? Applying a machine learning ensemble to uncover a Chief Justice's unethical behavior","University of Houston System","979-8-4007-0197-9","","10.1145/3594536.3595118","","This article applies multiple machine learning methods to strongly suggest that Chief Justice John Marshall behaved unethically in an important 19th Century case of American constitutional law: Martin v. Hunter's Lessee. He wrote large swathes of the opinion even though he had a large financial stake in the outcome of the case and even though he had formally recused himself. We establish this through multiple machine learning methods, including a character-sequence-to-image method known as the frequency chaos game representation (FCGR), sentence embeddings using BERT, and the reknowned Delta method involving bags of words. All these methods of stylometry reach the same conclusions.","2023","2024-10-27 16:12:06","2024-10-27 16:12:06","","62-70","","","","","","","","","","","","","English","","","","WOS:001139079400007","","","","","","","law; BERT; AUTHORSHIP; Burrow's Delta; CHAOS GAME REPRESENTATION; COURT; FCGR; neural networks; sentence embedding; singular value decomposition; spurious clues; stylometry; United States Supreme Court","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","PROCEEDINGS OF THE 19TH INTERNATIONAL CONFERENCE ON ARTIFICIAL INTELLIGENCE AND LAW, ICAIL 2023","","","","","","","","","","","","","","",""
"JC3IMDQ2","journalArticle","2023","Costa, YDR; Oliveira, H; Nogueira, V Jr; Massa, L; Yang, X; Barbosa, A; Oliveira, K; Vieira, T","Automating petition classification in Brazil's legal system: a two-step deep learning approach","ARTIFICIAL INTELLIGENCE AND LAW","","0924-8463","10.1007/s10506-023-09385-4","","Automated classification of legal documents has been the subject of extensive research in recent years. However, this is still a challenging task for long documents, since it is difficult for a model to identify the most relevant information for classification. In this paper, we propose a two-stage supervised learning approach for the classification of petitions, a type of legal document that requests a court order. The proposed approach is based on a word-level encoder-decoder Seq2Seq deep neural network, such as a Bidirectional Long Short-Term Memory (BiLSTM) or a Bidirectional Encoder Representations from Transformers (BERT) model, and a document-level Support Vector Machine classifier. To address the challenges posed by the lengthy legal documents, the approach introduces a human-in-the-loop approach, whose task is to localize and tag relevant segments of text in the word-level training part, which dramatically reduces the dimension of the document classifier input vector. We performed experiments to validate our approach using a real-world dataset comprised of 270 intermediate petitions, which were carefully annotated by specialists from the 15th civil unit of the State of Alagoas, Brazil. Our results revealed that both BiLSTM and BERT-Convolutional Neural Networks variants achieved an accuracy of up to 95.49%, and also outperformed baseline classifiers based on the Term Frequency-Inverse Document Frequency test vectorizer. The proposed approach is currently being utilized to automate the aforementioned justice unit, thereby increasing its efficiency in handling repetitive tasks.","2023-12-15","2024-10-27 16:12:06","2024-10-27 16:12:06","","","","","","","","","","","","","","","English","","","","WOS:001129156000001","","","","","","","Deep learning; BERT; BiLSTM; Legal document classification; SVM","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"YBQI5SKX","conferencePaper","2023","Gray, M; Savelka, J; Oliver, W; Ashley, K","Can GPT Alleviate the Burden of Annotation?","Pennsylvania Commonwealth System of Higher Education (PCSHE)","0922-6389","","10.3233/FAIA230961","","Manual annotation is just as burdensome as it is necessary for some legal text analytic tasks. Given the promising performance of Generative Pretrained Transformers (GPT) on a number of different tasks in the legal domain, it is natural to ask if it can help with text annotation. Here we report a series of experiments using GPT-4 and GPT 3.5 as a pre-annotation tool to determine whether a sentence in a legal opinion describes a legal factor. These GPT models assign labels that human annotators subsequently confirm or reject. To assess the utility of pre-annotating sentences at scale, we examine the agreement among gold-standard annotations, GPT's pre-annotations, and law students' annotations. The agreements among these groups support that using GPT-4 as a pre-annotation tool is a useful starting point for large-scale annotation of factors.","2023","2024-10-27 16:12:06","2024-10-27 16:12:06","","157-166","","","379","","","","","","","","","","English","","","","WOS:001175464100021","","","","","","","Annotation; Generative LLMs; GPT-4; Interrater Agreement; LEGAL FACTORS","","Spanakis, J; VanDijck, G; Sileno, G","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","LEGAL KNOWLEDGE AND INFORMATION SYSTEMS","","","","","","","","","","","","","","",""
"UX3RJ3QH","conferencePaper","2023","Blair-Stanek, A; Holzenberger, N; Van Durme, B; ACM","Can GPT-3 Perform Statutory Reasoning?","University System of Maryland","979-8-4007-0197-9","","10.1145/3594536.3595163","","Statutory reasoning is the task of reasoning with facts and statutes, which are rules written in natural language by a legislature. It is a basic legal skill. In this paper we explore the capabilities of the most capable GPT-3 model, text-davinci-003, on an established statutory-reasoning dataset called SARA. We consider a variety of approaches, including dynamic few-shot prompting, chain-of-thought prompting, and zero-shot prompting. While we achieve results with GPT-3 that are better than the previous best published results, we also identify several types of clear errors it makes. We investigate why these errors happen. We discover that GPT-3 has imperfect prior knowledge of the actual U.S. statutes on which SARA is based. More importantly, we create simple synthetic statutes, which GPT-3 is guaranteed not to have seen during training. We find GPT-3 performs poorly at answering straightforward questions about these simple synthetic statutes.","2023","2024-10-27 16:12:06","2024-10-27 16:30:18","","22-31","","","","","","","","","","","","","English","","","","WOS:001139079400003","","","","","","","GPT-3; law; natural language processing; reasoning; statutes","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","PROCEEDINGS OF THE 19TH INTERNATIONAL CONFERENCE ON ARTIFICIAL INTELLIGENCE AND LAW, ICAIL 2023","","","","","","","","","","","","","","",""
"YF84UAQ6","journalArticle","2023","Liga, D; Robaldo, L","Fine-tuning GPT-3 for legal rule classification","COMPUTER LAW & SECURITY REVIEW","","0267-3649","10.1016/j.clsr.2023.105864","","In this paper, we propose a Legal Rule Classification (LRC) task using one of the most discussed language model in the field of Artificial Intelligence, namely GPT-3, a generative pretrained language model. We train and test the proposed LRC task on the GDPR encoded in LegalDocML ( Palmirani and Vitali, 2011 ) and LegalRuleML ( Athan et al., 2013 ), two widely used XML standards for the legal domain. We use the LegalDocML and LegalRuleML annotations provided in Robaldo et al. (2020) to fine-tuned GPT-3. While showing the ability of large language models (LLMs) to easily learn to classify legal and deontic rules even on small amount of data, we show that GPT-3 can significantly outperform previous experiments on the same task. Our work focused on a multiclass task, showing that GPT-3 is capable to recognize the difference between obligation rules, permission rules and constitutive rules with performances that overcome previous scores in LRC.","2023-11","2024-10-27 16:12:06","2024-10-27 16:12:06","","","","","51","","","","","","","","","","English","","","","WOS:001074080200001","","","","","","","GPT-3; EXTRACTION; AI & Law; Rule classification","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"E3M94GJC","journalArticle","2024","Trozze, A; Davies, T; Kleinberg, B","Large language models in cryptocurrency securities cases: can a GPT model meaningfully assist lawyers?","ARTIFICIAL INTELLIGENCE AND LAW","","0924-8463","10.1007/s10506-024-09399-6","","Large Language Models (LLMs) could be a useful tool for lawyers. However, empirical research on their effectiveness in conducting legal tasks is scant. We study securities cases involving cryptocurrencies as one of numerous contexts where AI could support the legal process, studying GPT-3.5's legal reasoning and ChatGPT's legal drafting capabilities. We examine whether a) GPT-3.5 can accurately determine which laws are potentially being violated from a fact pattern, and b) whether there is a difference in juror decision-making based on complaints written by a lawyer compared to ChatGPT. We feed fact patterns from real-life cases to GPT-3.5 and evaluate its ability to determine correct potential violations from the scenario and exclude spurious violations. Second, we had mock jurors assess complaints written by ChatGPT and lawyers. GPT-3.5's legal reasoning skills proved weak, though we expect improvement in future models, particularly given the violations it suggested tended to be correct (it merely missed additional, correct violations). ChatGPT performed better at legal drafting, and jurors' decisions were not statistically significantly associated with the author of the document upon which they based their decisions. Because GPT-3.5 cannot satisfactorily conduct legal reasoning tasks, it would be unlikely to be able to help lawyers in a meaningful way at this stage. However, ChatGPT's drafting skills (though, perhaps, still inferior to lawyers) could assist lawyers in providing legal services. Our research is the first to systematically study an LLM's legal drafting and reasoning capabilities in litigation, as well as in securities law and cryptocurrency-related misconduct.","2024-04-08","2024-10-27 16:12:06","2024-10-27 16:12:06","","","","","","","","","","","","","","","English","","","","WOS:001198543600001","","","","","","","Artificial intelligence (AI); ChatGPT; Cryptocurrency; Large language models (LLMs); Securities law","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"C9TQBGI7","journalArticle","2024","Siqueira, FA; Pressato, D; Pereira, FSF; da Silva, NFF; Souza, E; Dias, MS; de Carvalho, ACPLF","Segmenting Brazilian legislative text using weak supervision and active learning","ARTIFICIAL INTELLIGENCE AND LAW","","0924-8463","10.1007/s10506-024-09419-5","","Legislative houses all over the world are adopting tools based on artificial intelligence to support their work. The incorporation of these tools can improve the analysis of the text of the proposed new laws and speed the preparation and discussion of new laws. The performance of artificial intelligence tools for text processing tasks is largely affected by the corpora used, which should ideally be adapted for the specific domain. When dealing with legislative corpora, text segmentation is often necessary due to the distinct purposes of legislative segments within the overall bill structure. While rule-based approaches can be effective in cases where the data follows a consistent format, they fail when inconsistencies arise in the formatting of legislative bills. In this study, we extensively investigate the use of weak supervision and active learning to accurately segment over 100,000 Brazilian federal legislative bills using a sequence tagging approach. The experiments demonstrated that both BERT and LSTM models achieved high statistical performance without the limitations of rule-based systems. In segmenting long documents beyond the limited context window of BERT, we find that simple moving windows suffice because the required context for accurate legislative segmentation is mostly local. We also conducted an analysis of transfer learning from our monolingual models to French, Italian, German, and English (US) legislative texts. According to our experimental results our models present non-trivial zero-shot and effective out-of-distribution fine-tuning performance, suggesting potential avenues for multilingual legislative segmentation without the need for computationally expensive models. The models, data, and code are publicly available at https://github.com/ulysses-camara/ulysses-segmenter.","2024-09-26","2024-10-27 16:12:06","2024-10-27 16:12:06","","","","","","","","","","","","","","","English","","","","WOS:001320102500001","","","","","","","Active Learning; Legislative domain; Portuguese data; Text segmentation; Weak supervision","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
