"Key","Item Type","Publication Year","Author","Title","Publication Title","ISBN","ISSN","DOI","Url","Abstract Note","Date","Date Added","Date Modified","Access Date","Pages","Num Pages","Issue","Volume","Number Of Volumes","Journal Abbreviation","Short Title","Series","Series Number","Series Text","Series Title","Publisher","Place","Language","Rights","Type","Archive","Archive Location","Library Catalog","Call Number","Extra","Notes","File Attachments","Link Attachments","Manual Tags","Automatic Tags","Editor","Series Editor","Translator","Contributor","Attorney Agent","Book Author","Cast Member","Commenter","Composer","Cosponsor","Counsel","Interviewer","Producer","Recipient","Reviewed Author","Scriptwriter","Words By","Guest","Number","Edition","Running Time","Scale","Medium","Artwork Size","Filing Date","Application Number","Assignee","Issuing Authority","Country","Meeting Name","Conference Name","Court","References","Reporter","Legal Status","Priority Numbers","Programming Language","Version","System","Code","Code Number","Section","Session","Committee","History","Legislative Body"
"C9YCEFHF","journalArticle","2022","Bruner, CM","Artificially intelligent boards and the future of Delaware corporate law","JOURNAL OF CORPORATE LAW STUDIES","","1473-5970","10.1080/14735970.2022.2153965","","This article argues that the prospects for Artificial Intelligence (AI) to impact corporate law are at once over- and under-stated, focusing on the law of Delaware - the predominant jurisdiction of incorporation for US public companies. Claims that AI systems might displace human directors not only exaggerate AI's foreseeable technological potential, but ignore doctrinal and institutional impediments intrinsic to Delaware's competitive model - notably, heavy reliance on nuanced applications of the fiduciary duty of loyalty by a true court of equity. At the same time, however, there are discrete AI applications that might not merely be accommodated by Delaware corporate law, but perhaps eventually required. This would appear most likely in the oversight context, where loyalty has been interpreted to require good faith effort to adopt a reasonable compliance monitoring system, an approach driven by an implicit cost-benefit analysis that could lean decisively in favour of AI-based approaches in the foreseeable future.","2022-07-03","2024-10-27 16:07:54","2024-10-27 16:07:54","","783-805","","2","22","","","","","","","","","","English","","","","WOS:000903268100001","","","","","","","Artificial intelligence; COMPETITION; compliance; corporate governance; corporate law; fiduciary duty; oversight","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"MLPZZIQ6","journalArticle","2022","Francesconi, E","The winter, the summer and the summer dream of artificial intelligence in law Presidential address to the 18th International Conference on Artificial Intelligence and Law","ARTIFICIAL INTELLIGENCE AND LAW","","0924-8463","10.1007/s10506-022-09309-8","","This paper reflects my address as IAAIL president at ICAIL 2021. It is aimed to give my vision of the status of the AI and Law discipline, and possible future perspectives. In this respect, I go through different seasons of AI research (of AI and Law in particular): from the Winter of AI, namely a period of mistrust in AI (throughout the eighties until early nineties), to the Summer of AI, namely the current period of great interest in the discipline with lots of expectations. One of the results of the first decades of AI research is that ""intelligence requires knowledge"". Since its inception the Web proved to be an extraordinary vehicle for knowledge creation and sharing, therefore it's not a surprise if the evolution of AI has followed the evolution of the Web. I argue that a bottom-up approach, in terms of machine/deep learning and NLP to extract knowledge from raw data, combined with a top-down approach, in terms of legal knowledge representation and models for legal reasoning and argumentation, may represent a promotion for the development of the Semantic Web, as well as of AI systems. Finally, I provide my insight in the potential of AI development, which takes into account technological opportunities and theoretical limits.","2022-06","2024-10-27 16:07:54","2024-10-27 16:07:54","","147-161","","2","30","","","","","","","","","","English","","","","WOS:000750746600001","","","","","","","CLASSIFICATION; LEGAL; AI; Godel theorem; MODEL; Norms; Provisions; Semantic web; Smart data","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"EYGUNUBH","journalArticle","2023","Cohen, J; Curtis, S; Economou, N; Evans, K; Hedin, B; Iliadis, N; Lapenta, F; Miailhe, N; Nemitz, P; Psarrou, D; Quintarelli, S; Rotenberg, M; Spiekermann, S; Streinz, T; Wallach, W","A Manifesto on Enforcing Law in the Age of 'Artificial Intelligence'","EUROPEAN LAW JOURNAL","","1351-5993","10.1111/eulj.12474","","Building upon A Manifesto In Defense of Democracy and the Rule of Law in the Age of 'Artificial Intelligence', we, the Transatlantic Reflection Group on Democracy and the Rule of Law in the Age of 'Artificial Intelligence', have reconvened to draft a second consensus manifesto that calls for the effective and legitimate enforcement of laws concerning AI systems. In doing so, we recognise the important and complementary role of standards and compliance practices. Whereas the first manifesto focused on the relationship between democratic law-making and technology, this second manifesto shifts focus from the design of law in the age of AI to the enforcement of law. Concretely, we offer 10 recommendations for addressing the key enforcement challenges shared across transatlantic stakeholders. We call on those who support these recommendations to sign this manifesto. The Fifth Edition of The Athens Roundtable on AI and the Rule of Law will take place on November 30th and December 1st, 2023. It will delve into pressing governance challenges posed by foundation models and generative AI across jurisdictions.","2023-01","2024-10-27 16:07:55","2024-10-27 16:07:55","","249-255","","1-2","29","","","","","","","","","","English","","","","WOS:001087555700001","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"NVN472I6","journalArticle","2023","De Ussel, II","EUROPEAN PROJECT LAW ON ARTIFICIAL INTELLIGENCE","REVISTA GENERAL DE DERECHO ADMINISTRATIVO","","1696-9650","","","The article addresses the European Artificial Intelligence (AI) Act processed in the Parliament of the European Union. The regulation promotes precautions for the risks associated with AI, while favoring its development. It classifies AI systems into three categories based on the level of risk they present: unacceptable, high, and minor. Unacceptable risk AI systems, such as harmful or discriminatory are prohibited; high risk are subject to more stringent requirements; while low risk systems are not subject to any specific requirements. The law includes provisions to address risks associated with AI, such as security, ethical and discrimination risks. It is an important step in AI regulation in the EU and could have a significant impact on the development and use of AI with potential effects even outside the EU.","2023-10","2024-10-27 16:07:55","2024-10-27 16:07:55","","","","64","","","","","","","","","","","Spanish","","","","WOS:001091477400012","","","","","","","Artificial intelligence; AI Risks; European Union Artificial Intelligence Act","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"J7643N9S","journalArticle","2024","Castán, CT","The legal concept of artificial intelligence: the debate surrounding the definition of AI System in the AI Act","BIOLAW JOURNAL-RIVISTA DI BIODIRITTO","","2284-4503","","","The concept of AI has always been controversial because there is no broad consensus on its definition. This is problematic from a legal perspective, as laws require precise and specific definitions, especially for concepts that have a direct impact on the scope and reach of the regulation, having this choice technological, economical and legal implications. During the European Union's AI Act legislative process, there has been a debate on the legal definition of AI, with diverging definitions of AI System being proposed by the different bodies of the European Union.","2024","2024-10-27 16:07:55","2024-10-27 16:07:55","","305-334","","1","","","","","","","","","","","English","","","","WOS:001195482700023","","","","","","","LAW; Artificial Intelligence; AI Act; ADVANCE DIRECTIVES; ATTITUDES; CARE; ENGLAND; EUROPEAN COUNTRIES; European Union institutions; legal definitions; legislative process; OF-LIFE DECISIONS; PREFERENCES; PROXIES; STABILITY","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"TPTAYK4G","journalArticle","2024","Gaumann, N; Veale, M","AI providers as criminal essay mills? Large language models meet contract cheating law","INFORMATION & COMMUNICATIONS TECHNOLOGY LAW","","1360-0834","10.1080/13600834.2024.2352692","","Many jurisdictions have passed very broadly drafted laws to tackle academic integrity issues, criminalising the provision or advertising of contract cheating or essay mills, such as the Skills and Post-16 Education Act 2022 in England and Wales. Recently, AI models such as chatGPT have amplified academic concerns. Here, we look at the intersection between these phenomena. We review academic cheating laws, showing that several may apply even to general-purpose AI services like chatGPT, without knowledge and intent. We identify a range of illegal adverts for AI-enhanced essay mills, and illustrate how difficult it is to draw the line between writing an essay and supporting it, such as by generating bone fide references. We also outline the consequences for intermediaries hosting these ads or providing these services, which may be significantly affected by these primarily symbolic laws. We conclude with a series of recommendations for policymakers, legislators, and education providers.","2024-09-01","2024-10-27 16:07:55","2024-10-27 16:07:55","","276-309","","3","33","","","","","","","","","","English","","","","WOS:001228171300001","","","","","","","AI; academic integrity; Contract cheating; essay mills; large language models","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"NY7PAC76","journalArticle","2022","Naithani, P","Issues of Authorship and Ownership in Work created by Artificial Intelligence - Indian Copyright Law Perspective","NTUT JOURNAL OF INTELLECTUAL PROPERTY LAW AND MANAGEMENT","","2226-6771","","","The fact that Artificial Intelligence (AI) is creating literary, artistic, and musical work raises important questions concerning copyrightability and authorship and ownership of such work under Copyright Law. A question that arises is whether AI can be considered the author and owner of work? Further, as per the Copyright Act, 1957, the author means... in relation to... work which is computer-generated, the person who causes the work to be created. Thus, who should be considered to have caused work to be created when work is created by AI? Alternatively, can it be said that no person has caused the work to be created? This paper answers these questions from the perspective of Indian Copyright Law and copyright law justifications, while briefly looking at the position in other jurisdictions such as the US and UK. It also provides possible solutions to the issue of authorship and ownership in work created by AI which include - the work entering into the public domain, compulsory licenses being sought to make use of the work, recognition of limited personhood for AI, joint authorship for the persons involved or recognizing a sui generis right in work created by AI.","2022-06","2024-10-27 16:07:55","2024-10-27 16:07:55","","1-12","","1","11","","","","","","","","","","English","","","","WOS:000923950300002","","","","","","","Artificial Intelligence; 1957; Computer-generated work; Copyright Act; Copyright Law; Ownership","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"NG8WZJQH","journalArticle","2022","Li, YZ","AI restoration brings 'dying' masterpieces back to life, but tricks copyright?","INTERNATIONAL JOURNAL OF LAW AND INFORMATION TECHNOLOGY","","0967-0769","10.1093/ijlit/eaac023","","Recently, artificial intelligence (AI) has shed light on the restoration of fragmentary masterpieces. It is said that AI-restored content can reproduce the missing part in fragmentary works, reveal authors' initial intention, and give the younger generation a chance to appreciate the essence of cultural heritage. AI restoration leads to a discussion on whether copyright law should apply to AI-restored works. The existing literature about the nexus between the restoration of works and copyright is scarce, and none is related to AI-restored works. Therefore, this paper focuses on investigating the potential copyright issues regarding AI-restored works and exploring how the traditional copyright regime fails to solve those issues. Besides, this paper suggests recalibrating the copyright regime to enhance the authenticity of AI-restored output. Lastly, this cutting-edge article provides theoretical evidence for IP scholars interested in AI-related issues and advocates future research on the relation between AI models and copyright law.","2022-12-27","2024-10-27 16:07:55","2024-10-27 16:07:55","","368-384","","3","30","","","","","","","","","","English","","","","WOS:000892394400001","","","","","","","artificial intelligence; ARTIFICIAL-INTELLIGENCE; AI-restored work; authenticity; copyright protection; limitations and exceptions; restoration","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"KNI74IBW","journalArticle","2022","McFarland, T","Reconciling trust and control in the military use of artificial intelligence","INTERNATIONAL JOURNAL OF LAW AND INFORMATION TECHNOLOGY","","0967-0769","10.1093/ijlit/eaad008","","In regulating military applications of artificial intelligence (AI), the relationship between humans and the AI systems they operate is of central importance. AI developers commonly frame the desired human-AI relationship in terms of 'trust', aiming to make AI systems sufficiently 'trustworthy' for the task at hand and foster appropriate levels of human 'trust' in complex, often inscrutable, AI systems. Meanwhile, in legal and ethical discussions, the challenge is generally framed as ensuring that humans retain 'control' over AI such that responsible operators can reliably guide the behaviour of AI systems as required by legal and other norms. Surprisingly, few have asked whether the paradigms of 'trust' and 'control' are guiding development of the human-AI relationship in the same direction. This paper outlines the nature of trust and control as they relate to regulation of the human-AI relationship and surveys some challenges which arise in regulating the military uptake of AI systems.","2022-12-31","2024-10-27 16:07:55","2024-10-27 16:07:55","","472-483","","4","30","","","","","","","","","","English","","","","WOS:000954316000001","","","","","","","artificial intelligence; control; international law; law of armed conflict; military technology; ROME STATUTE; trust","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"XKFTNQJP","journalArticle","2024","Kunc, JF","AI, JUDGES AND THE LAW","AUSTRALIAN LAW JOURNAL","","0004-9611","","","","2024-09","2024-10-27 16:07:55","2024-10-27 16:07:55","","","","9","98","","","","","","","","","","English","","","","WOS:001318720900001","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"WJY2RLAN","journalArticle","2022","Li, S; Faure, M; Havu, K","Liability Rules for AI-Related Harm: Law and Economics Lessons for a European Approach","EUROPEAN JOURNAL OF RISK REGULATION","","1867-299X","10.1017/err.2022.26","","The potential of artificial intelligence (AI) has grown exponentially in recent years, which not only generates value but also creates risks. AI systems are characterised by their complexity, opacity and autonomy in operation. Now and in the foreseeable future, AI systems will be operating in a manner that is not fully autonomous. This signifies that providing appropriate incentives to the human parties involved is still of great importance in reducing AI-related harm. Therefore, liability rules should be adapted in such a way to provide the relevant parties with incentives to efficiently reduce the social costs of potential accidents. Relying on a law and economics approach, we address the theoretical question of what kind of liability rules should be applied to different parties along the value chain related to AI. In addition, we critically analyse the ongoing policy debates in the European Union, discussing the risk that European policymakers will fail to determine efficient liability rules with regard to different stakeholders.","2022-12","2024-10-27 16:07:55","2024-10-27 16:07:55","","618-634","","4","13","","","","","","","","","","English","","","","WOS:000854362600001","","","","","","","artificial intelligence; deterrence; law and economics; AI-related harm; developers; liability rules; operators; risk-bearing","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"TEGK8I5F","journalArticle","2024","Hacker, P; Cordes, J; Rochon, J","Regulating Gatekeeper Artificial Intelligence and Data: Transparency, Access and Fairness under the Digital Markets Act, the General Data Protection Regulation and Beyond","EUROPEAN JOURNAL OF RISK REGULATION","","1867-299X","10.1017/err.2023.81","","Artificial intelligence (AI) is not only increasingly being used in business and administration contexts, but a race for its regulation is also underway, with the European Union (EU) spearheading the efforts. Contrary to existing literature, this article suggests that the most far-reaching and effective EU rules for AI applications in the digital economy will not be contained in the proposed AI Act, but in the Digital Markets Act (DMA). We analyse the impact of the DMA and related EU acts on AI models and underlying data across four key areas: disclosure requirements; the regulation of AI training data; access rules; and the regime for fair rankings. We demonstrate that fairness, under the DMA, goes beyond traditionally protected categories of non-discrimination law on which scholarship at the intersection of AI and law has focused on. Rather, we draw on competition law and the FRAND criteria known from intellectual property law to interpret and refine the DMA provisions on fair rankings. Moreover, we show how, based on Court of Justice of the European Union jurisprudence, a coherent interpretation of the concept of non-discrimination in both traditional non-discrimination and competition law may be found. The final section sketches out proposals for a comprehensive framework of transparency, access and fairness under the DMA and beyond.","2024-03","2024-10-27 16:07:55","2024-10-27 16:30:50","","49-86","","1","15","","","","","","","","","","English","","","","WOS:001125220300001","","","","","","","AI; AUTOMATED DECISION-MAKING; data; DISCRIMINATION; DMA; INNOVATION EVIDENCE; TRADE SECRETS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"59VW4ZE8","conferencePaper","2023","Stodden, R; Momen, O; Kallmeyer, L","DEPLAIN: A German Parallel Corpus with Intralingual Translations into Plain Language for Sentence and Document Simplification","Heinrich Heine University Dusseldorf","978-1-959429-72-2","","","","Text simplification is an intralingual translation task in which documents, or sentences of a complex source text are simplified for a target audience. The success of automatic text simplification systems is highly dependent on the quality of parallel data used for training and evaluation. To advance sentence simplification and document simplification in German, this paper presents DEPLAIN, a new dataset of parallel, professionally written and manually aligned simplifications in plain German (""plain DE"" or in German: 'Einfache Sprache""). DEPLAIN consists of a newsdomain (approx. 500 document pairs, approx. 13k sentence pairs) and a web-domain corpus (approx. 150 aligned documents, approx. 2k aligned sentence pairs). In addition, we are building a web harvester and experimenting with automatic alignment methods to facilitate the integration of non-aligned and to be published parallel documents. Using this approach, we are dynamically increasing the webdomain corpus, so it is currently extended to approx. 750 document pairs and approx. 3.5k aligned sentence pairs. We show that using DEPLAIN to train a transformer-based seq2seq text simplification model can achieve promising results. We make available the corpus, the adapted alignment methods for German, the web harvester and the trained models here: https://github.com/rstodden/DEPlain.","2023","2024-10-27 16:08:09","2024-10-27 16:08:09","","16441-16463","","","","","","","","","","","","","English","","","","WOS:001190962508013","","","","","","","","","Rogers, A; Boyd-Graber, J; Okazaki, N","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","PROCEEDINGS OF THE 61ST ANNUAL MEETING OF THE ASSOCIATION FOR COMPUTATIONAL LINGUISTICS (ACL 2023): LONG PAPERS, VOL 1","","","","","","","","","","","","","","",""
"GS6PTK3T","conferencePaper","2020","Zhong, Y; Jiang, C; Xu, W; Li, JYJ; Assoc Advancement Artificial Intelligence","Discourse Level Factors for Sentence Deletion in Text Simplification","University System of Ohio","2159-5399","","","","This paper presents a data-driven study focusing on analyzing and predicting sentence deletion-a prevalent but understudied phenomenon in document simplification-on a large English text simplification corpus. We inspect various document and discourse factors associated with sentence deletion, using a new manually annotated sentence alignment corpus we collected. We reveal that professional editors utilize different strategies to meet readability standards of elementary and middle schools. To predict whether a sentence will be deleted during simplification to a certain level, we harness automatically aligned data to train a classification model. Evaluated on our manually annotated data, our best models reached F1 scores of 65.2 and 59.7 for this task at the levels of elementary and middle school, respectively. We find that discourse level factors contribute to the challenging task of predicting sentence deletion for simplification.","2020","2024-10-27 16:08:09","2024-10-27 16:08:09","","9709-9716","","","34","","","","","","","","","","English","","","","WOS:000668126802020","","","","","","","CORPUS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","THIRTY-FOURTH AAAI CONFERENCE ON ARTIFICIAL INTELLIGENCE, THE THIRTY-SECOND INNOVATIVE APPLICATIONS OF ARTIFICIAL INTELLIGENCE CONFERENCE AND THE TENTH AAAI SYMPOSIUM ON EDUCATIONAL ADVANCES IN ARTIFICIAL INTELLIGENCE","","","","","","","","","","","","","","",""
"NN3P5NTT","journalArticle","2024","Tamò-Larrieux, A; Guitton, C; Mayer, S; Lutz, C","Regulating for trust: Can law establish trust in artificial intelligence?","REGULATION & GOVERNANCE","","1748-5983","10.1111/rego.12568","","The current political and regulatory discourse frequently references the term ""trustworthy artificial intelligence (AI)."" In Europe, the attempts to ensure trustworthy AI started already with the High-Level Expert Group Ethics Guidelines for Trustworthy AI and have now merged into the regulatory discourse on the EU AI Act. Around the globe, policymakers are actively pursuing initiatives-as the US Executive Order on Safe, Secure, and Trustworthy AI, or the Bletchley Declaration on AI showcase-based on the premise that the right regulatory strategy can shape trust in AI. To analyze the validity of this premise, we propose to consider the broader literature on trust in automation. On this basis, we constructed a framework to analyze 16 factors that impact trust in AI and automation more broadly. We analyze the interplay between these factors and disentangle them to determine the impact regulation can have on each. The article thus provides policymakers and legal scholars with a foundation to gauge different regulatory strategies, notably by differentiating between those strategies where regulation is more likely to also influence trust on AI (e.g., regulating the types of tasks that AI may fulfill) and those where its influence on trust is more limited (e.g., measures that increase awareness of complacency and automation biases). Our analysis underscores the critical role of nuanced regulation in shaping the human-automation relationship and offers a targeted approach to policymakers to debate how to streamline regulatory efforts for future AI governance.","2024-07","2024-10-27 16:08:24","2024-10-27 16:08:24","","780-801","","3","18","","","","","","","","","","English","","","","WOS:001111291000001","","","","","","","artificial intelligence; AUTOMATION; ATTITUDES; trust; ANTHROPOMORPHISM; automation; COMPUTERS; human-automation trust; METAANALYSIS; OVERTRUST; PROPENSITY; regulation of technology; ROBOT; STRATEGIES; TRUSTWORTHINESS; trustworthy AI","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"7E28U73A","journalArticle","2023","De Cooman, J","Outsmarting Pac-Man with Artificial Intelligence, or Why AI-Driven Cartel Screening Is Not a Silver Bullet","JOURNAL OF EUROPEAN COMPETITION LAW & PRACTICE","","2041-7764","10.1093/jeclap/lpad017","","","2023-07-12","2024-10-27 16:08:24","2024-10-27 16:08:24","","186-202","","4","14","","","","","","","","","","English","","","","WOS:000992109400001","","","","","","","LAW; ALGORITHMS; AUTOMATION BIAS; COLLUSION; COMPLACENCY; DECISION-MAKING; DISCRETION; FUNDAMENTAL RIGHTS; INDUSTRIES; PROBABILITY","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"5FCK7RBQ","journalArticle","2024","Gless, S; Ligeti, K","Regulating driving automation in the European Union - criminal liability on the road ahead?","NEW JOURNAL OF EUROPEAN CRIMINAL LAW","","2032-2844","10.1177/20322844231213336","","Technological developments enable modern cars to drive autonomously. The EU has embraced this phenomenon in the hope that such technology can ameliorate mobility and environmental problems and has therefore engaged in tailoring technical solutions to driving automation in Europe. But driving automation, like other uses of AI, raises novel legal issues, including in criminal law - for instance when such vehicles malfunction and cause serious harm. By only pushing for a technological standard for self-driving cars, are EU lawmakers missing necessary regulatory aspects? In this article, we argue that criminal law ought to be reflected in EU strategy and offer a proposal to fill the current gap, suggesting an approach to allocate criminal liability when humans put AI systems in the driver's seat.","2024-03","2024-10-27 16:08:24","2024-10-27 16:08:24","","33-57","","1","15","","","","","","","","","","English","","","","WOS:001185967700001","","","","","","","LAW; artificial intelligence; EU; autonomous vehicles; criminal liability; EU digital strategy; EU harmonisation; self-driving cars","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2MW3FGAG","journalArticle","2024","Mir, O","The AI Act from the Perspective of Administrative Law: Much Ado About Nothing?","EUROPEAN JOURNAL OF RISK REGULATION","","1867-299X","10.1017/err.2024.54","","This paper examines the impact that the finally approved Artificial Intelligence Act (AIA) will have on European public authorities when developing, acquiring and using AI systems. It argues that, despite the initial disappointment that the Act may cause when approaching it from an administrative law perspective, and despite the fact that some of the solutions that have been finally chosen are questionable, it represents a remarkable step forward, duly addressing many of the problems raised in the literature in relation to the automation of administrative decisions and the use of AI systems by public authorities.","2024-09-30","2024-10-27 16:08:24","2024-10-27 16:08:24","","","","","","","","","","","","","","","English","","","","WOS:001326619500001","","","","","","","administrative law; adm-ADM; AIA; public authorities","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"8PTPN39B","journalArticle","2020","Koulu, R","HUMAN CONTROL OVER AUTOMATION: EU POLICY AND AI ETHICS","EUROPEAN JOURNAL OF LEGAL STUDIES","","1973-2937","10.2924/EJLS.2019.019","","In this article I problematize the use of algorithmic decision-making (ADM) applications to automate legal decision-making processes from the perspective of the European Union (EU) policy on trustworthy artificial intelligence (AI). Lately, the use of ADM systems across various fields, ranging from public to private, from criminal justice to credit scoring, has given rise to concerns about the negative consequences that data-driven technologies have in reinforcing and reinterpreting existing societal biases. This development has led to growing demand for ethical AI, often perceived to require human control over automation. By engaging in discussions of human-computer interaction and in post-structural policy analysis, I examine EU policy proposals to address the problematizations of AI through human oversight. I argue that the relevant policy documents do not reflect the results of earlier research which have undeniably demonstrated the shortcomings of human control over automation, which in turn leads to the reproduction of the harmful dichotomy of human versus machine in EU policy. Despite its shortcomings, the emphasis on human oversight reflects broader fears surrounding loss of control, framed as ethical concerns around digital technologies. Critical examination of these fears reveals an inherent connection between human agency and the legitimacy of legal decision-making that socio-legal scholarship needs to address.","2020","2024-10-27 16:08:24","2024-10-27 16:08:24","","9-46","","1","12","","","","","","","","","","English","","","","WOS:000567158400002","","","","","","","AI ethics; legal theory; oversight; automation; algorithmic governance; EU law; human control","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PYICTNWI","journalArticle","2023","Sourdin, T; Li, B; Brown, A","An Ethical Perspective in the Judicial Use of Artificial Intelligence: Where Will the New EU Artificial Intelligence Act Take Us?","AUSTRALIAN LAW JOURNAL","","0004-9611","","","In the judicial arena, the extension and development of systems of artificial intelligence (AI) that enable new levels of automation are causing judges, and others, to not only rethink theoretical and practical approaches to law but also to reconsider the judicial role in the technological age. In some jurisdictions, judges have at their disposal AI tools that assist them at varying stages of the judicial process (supportive Judge AI) that may shift how work is conducted. In other jurisdictions, steps are being taken to develop AI which could effectively displace some human judges (AI Judge). The proposed EU Artificial Intelligence Act recognises these tensions and proposes that AI systems that are developed in relation to judicial work be classified as high risk because significant risks arise where AI is implemented. The authors of this article argue that there is a need to develop specific material that can assist judges and others to respond to the novel ethical issues raised by judicial use of AI and to also consider these developments in terms of new regulatory approaches.","2023-06","2024-10-27 16:08:24","2024-10-27 16:08:24","","421-435","","6","97","","","","","","","","","","English","","","","WOS:001032111000007","","","","","","","LAW; PARTY","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"U9IZZ39Q","journalArticle","2020","Jin, YH; He, H","An Artificial-Intelligence-Based Semantic Assist Framework for Judicial Trials","ASIAN JOURNAL OF LAW AND SOCIETY","","2052-9015","10.1017/als.2020.33","","Due to their success in routine tasks such as voice recognition, image classification, and text processing, extensive attention has been aroused on how to use artificial intelligence (AD -based automation tools in the judicial-trial process to improve efficiency. Meanwhile, judicial trial is a complex task that requires accurate insight and subtle analysis of the cases, law, and common knowledge. Applying the results provided by AI-based automation tools directly to the judicialtrial process is controversial due to their irregular logic and low accuracy. Based on this observation, this article investigates the logic underlined in judicial trials and the technical characteristics of AI, and proposes an AI-based semantic assist approach for judicial trials that is logical and transparent to the judges.","2020-11","2024-10-27 16:08:24","2024-10-27 16:08:24","","531-540","","3","7","","","","","","","","","","English","","","","WOS:000641479000008","","","","","","","artificial intelligence; fact extraction and verification; legal reason; semantic similarity; sentencing prediction","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"QFMCURBS","journalArticle","2023","Engstrom, DF; Haim, A","Regulating Government AI and the Challenge of Sociotechnical Design","ANNUAL REVIEW OF LAW AND SOCIAL SCIENCE","","1550-3585","10.1146/annurev-lawsocsci-120522-091626","","Artificial intelligence (AI) is transforming how governments work, from distribution of public benefits, to identifying enforcement targets, to meting out sanctions. But given AI's twin capacity to cause and cure error, bias, and inequity, there is little consensus about how to regulate its use. This review advances debate by lifting up research at the intersection of computer science, organizational behavior, and law. First, pushing past the usual catalogs of algorithmic harms and benefits, we argue that what makes government AI most concerning is its steady advance into discretion-laden policy spaces where we have long tolerated less-than-full legal accountability. The challenge is how, but also whether, to fortify existing public law paradigms without hamstringing government or stymieing useful innovation. Second, we argue that sound regulation must connect emerging knowledge about internal agency practices in designing and implementing AI systems to longer-standing lessons about the limits of external legal constraints in inducing organizations to adopt desired practices. Meaningful accountability requires a more robust understanding of organizational behavior and law as AI permeates bureaucratic routines.","2023","2024-10-27 16:08:24","2024-10-27 16:08:24","","277-298","","","19","","","","","","","","","","English","","","","WOS:001082824100016","","","","","","","artificial intelligence; regulation; ARTIFICIAL-INTELLIGENCE; AUTOMATION; RISK-ASSESSMENT; DECISION-MAKING; DISCRETION; ACCOUNTABILITY; BIAS; government; institutional design; LIMITATIONS; public administration; STREET-LEVEL; TRANSPARENCY","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"WSI72WMY","journalArticle","2024","Roy, A; Marsoof, A","Removing the Human from Trademark Law","IIC-INTERNATIONAL REVIEW OF INTELLECTUAL PROPERTY AND COMPETITION LAW","","0018-9855","10.1007/s40319-024-01466-4","","This paper envisions a future in which humans begin to entrust interconnected and intelligent devices and machines with the power to make purchasing decisions on their behalf. Artificial Intelligence (AI), together with the Internet of Things (IoT) and blockchain technology, will likely make this possible. What might be the role of trademarks and the law governing their protection in such a future? This paper responds to this question by considering how the use of AI, IoT, and blockchain technology in the retail space will impact the foundational concepts underpinning trademark law. The discussion highlights the difficulty of shifting trademark law away from its human-centric focus, where core doctrines and principles revolve around human interaction and perceptions, towards a system capable of adapting to a future where devices and machines interact with trademarks. Perhaps the time is ripe for legislative innovation in the field of trademarks.","2024-05","2024-10-27 16:08:24","2024-10-27 16:08:24","","727-761","","5","55","","","","","","","","","","English","","","","WOS:001207542700005","","","","","","","ARTIFICIAL-INTELLIGENCE; AI and automation; Evolving trademark functions; Machine confusion; Machine-readable formats; Trademark use; Trademarks","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
